ID,Year,M,D,H,1,2,sum,sump
0131-002,2018,8,26,23,219,229,448,662
0131-002,2018,8,26,24,136,153,289,448
0131-002,2018,8,27,1,86,103,189,289
0131-002,2018,8,27,2,66,71,137,189
0131-002,2018,8,27,3,65,59,124,137
0131-002,2018,8,27,4,48,64,112,124
0131-002,2018,8,27,5,87,90,177,112
0131-002,2018,8,27,6,289,217,506,177
0131-002,2018,8,27,7,733,505,1238,506
0131-002,2018,8,27,8,1518,1140,2658,1238
0131-002,2018,8,27,9,1453,1302,2755,2658
0131-002,2018,8,27,10,922,1000,1922,2755
0131-002,2018,8,27,11,1016,970,1986,1922
0131-002,2018,8,27,12,889,984,1873,1986
0131-002,2018,8,27,13,839,927,1766,1873
0131-002,2018,8,27,14,904,950,1854,1766
0131-002,2018,8,27,15,1022,1016,2038,1854
0131-002,2018,8,27,16,970,925,1895,2038
0131-002,2018,8,27,17,977,933,1910,1895
0131-002,2018,8,27,18,1189,1151,2340,1910
0131-002,2018,8,27,19,1052,943,1995,2340
0131-002,2018,8,27,20,633,700,1333,1995
0131-002,2018,8,27,21,483,570,1053,1333
0131-002,2018,8,27,22,418,412,830,1053
0131-002,2018,8,27,23,268,280,548,830
0131-002,2018,8,27,24,157,164,321,548
0131-002,2018,8,28,1,114,124,238,321
0131-002,2018,8,28,2,113,82,195,238
0131-002,2018,8,28,3,59,71,130,195
0131-002,2018,8,28,4,73,88,161,130
0131-002,2018,8,28,5,98,109,207,161
0131-002,2018,8,28,6,298,188,486,207
0131-002,2018,8,28,7,685,435,1120,486
0131-002,2018,8,28,8,1467,993,2460,1120
0131-002,2018,8,28,9,1384,1206,2590,2460
0131-002,2018,8,28,10,1015,921,1936,2590
0131-002,2018,8,28,11,1007,1001,2008,1936
0131-002,2018,8,28,12,933,928,1861,2008
0131-002,2018,8,28,13,911,799,1710,1861
0131-002,2018,8,28,14,1009,943,1952,1710
0131-002,2018,8,28,15,1086,1038,2124,1952
0131-002,2018,8,28,16,1147,987,2134,2124
0131-002,2018,8,28,17,911,937,1848,2134
0131-002,2018,8,28,18,1078,1066,2144,1848
0131-002,2018,8,28,19,1059,973,2032,2144
0131-002,2018,8,28,20,691,717,1408,2032
0131-002,2018,8,28,21,539,611,1150,1408
0131-002,2018,8,28,22,433,415,848,1150
0131-002,2018,8,28,23,281,276,557,848
0131-002,2018,8,28,24,157,188,345,557
0131-002,2018,8,29,1,134,122,256,345
0131-002,2018,8,29,2,93,112,205,256
0131-002,2018,8,29,3,76,68,144,205
0131-002,2018,8,29,4,81,88,169,144
0131-002,2018,8,29,5,130,112,242,169
0131-002,2018,8,29,6,352,227,579,242
0131-002,2018,8,29,7,779,458,1237,579
0131-002,2018,8,29,8,1591,899,2490,1237
0131-002,2018,8,29,9,1383,1129,2512,2490
0131-002,2018,8,29,10,1019,876,1895,2512
0131-002,2018,8,29,11,1064,1013,2077,1895
0131-002,2018,8,29,12,1064,961,2025,2077
0131-002,2018,8,29,13,845,843,1688,2025
0131-002,2018,8,29,14,996,946,1942,1688
0131-002,2018,8,29,15,1097,1023,2120,1942
0131-002,2018,8,29,16,1067,990,2057,2120
0131-002,2018,8,29,17,1021,1048,2069,2057
0131-002,2018,8,29,18,1235,1303,2538,2069
0131-002,2018,8,29,19,1086,950,2036,2538
0131-002,2018,8,29,20,617,642,1259,2036
0131-002,2018,8,29,21,479,578,1057,1259
0131-002,2018,8,29,22,404,417,821,1057
0131-002,2018,8,29,23,322,254,576,821
0131-002,2018,8,29,24,206,178,384,576
0131-002,2018,8,30,1,139,140,279,384
0131-002,2018,8,30,2,92,86,178,279
0131-002,2018,8,30,3,66,71,137,178
0131-002,2018,8,30,4,85,93,178,137
0131-002,2018,8,30,5,111,112,223,178
0131-002,2018,8,30,6,361,222,583,223
0131-002,2018,8,30,7,773,442,1215,583
0131-002,2018,8,30,8,1391,1129,2520,1215
0131-002,2018,8,30,9,1384,1270,2654,2520
0131-002,2018,8,30,10,999,950,1949,2654
0131-002,2018,8,30,11,933,976,1909,1949
0131-002,2018,8,30,12,817,915,1732,1909
0131-002,2018,8,30,13,713,836,1549,1732
0131-002,2018,8,30,14,916,984,1900,1549
0131-002,2018,8,30,15,947,1023,1970,1900
0131-002,2018,8,30,16,882,957,1839,1970
0131-002,2018,8,30,17,994,1105,2099,1839
0131-002,2018,8,30,18,1145,1318,2463,2099
0131-002,2018,8,30,19,856,1168,2024,2463
0131-002,2018,8,30,20,574,849,1423,2024
0131-002,2018,8,30,21,446,688,1134,1423
0131-002,2018,8,30,22,348,436,784,1134
0131-002,2018,8,30,23,258,262,520,784
0131-002,2018,8,30,24,152,190,342,520
0131-002,2018,8,31,1,167,161,328,342
0131-002,2018,8,31,2,92,98,190,328
0131-002,2018,8,31,3,67,88,155,190
0131-002,2018,8,31,4,72,72,144,155
0131-002,2018,8,31,5,125,106,231,144
0131-002,2018,8,31,6,330,222,552,231
0131-002,2018,8,31,7,748,464,1212,552
0131-002,2018,8,31,8,1455,1019,2474,1212
0131-002,2018,8,31,9,1423,1163,2586,2474
0131-002,2018,8,31,10,1044,891,1935,2586
0131-002,2018,8,31,11,1034,926,1960,1935
0131-002,2018,8,31,12,943,997,1940,1960
0131-002,2018,8,31,13,788,854,1642,1940
0131-002,2018,8,31,14,726,956,1682,1642
0131-002,2018,8,31,15,805,1022,1827,1682
0131-002,2018,8,31,16,1012,1008,2020,1827
0131-002,2018,8,31,17,1006,1089,2095,2020
0131-002,2018,8,31,18,1115,1360,2475,2095
0131-002,2018,8,31,19,1171,1205,2376,2475
0131-002,2018,8,31,20,686,905,1591,2376
0131-002,2018,8,31,21,520,663,1183,1591
0131-002,2018,8,31,22,572,478,1050,1183
0131-002,2018,8,31,23,328,359,687,1050
0131-002,2018,8,31,24,226,258,484,687
0131-002,2018,9,1,1,167,186,353,484
0131-002,2018,9,1,2,127,140,267,353
0131-002,2018,9,1,3,119,107,226,267
0131-002,2018,9,1,4,100,130,230,226
0131-002,2018,9,1,5,143,110,253,230
0131-002,2018,9,1,6,340,240,580,253
0131-002,2018,9,1,7,614,452,1066,580
0131-002,2018,9,1,8,834,614,1448,1066
0131-002,2018,9,1,9,836,747,1583,1448
0131-002,2018,9,1,10,906,784,1690,1583
0131-002,2018,9,1,11,952,803,1755,1690
0131-002,2018,9,1,12,978,879,1857,1755
0131-002,2018,9,1,13,907,805,1712,1857
0131-002,2018,9,1,14,844,851,1695,1712
0131-002,2018,9,1,15,937,813,1750,1695
0131-002,2018,9,1,16,894,815,1709,1750
0131-002,2018,9,1,17,981,860,1841,1709
0131-002,2018,9,1,18,958,910,1868,1841
0131-002,2018,9,1,19,837,750,1587,1868
0131-002,2018,9,1,20,553,599,1152,1587
0131-002,2018,9,1,21,424,450,874,1152
0131-002,2018,9,1,22,322,310,632,874
0131-002,2018,9,1,23,194,198,392,632
0131-002,2018,9,1,24,190,233,423,392
0131-002,2018,9,2,1,156,152,308,423
0131-002,2018,9,2,2,84,108,192,308
0131-002,2018,9,2,3,80,84,164,192
0131-002,2018,9,2,4,75,75,150,164
0131-002,2018,9,2,5,100,89,189,150
0131-002,2018,9,2,6,192,142,334,189
0131-002,2018,9,2,7,314,254,568,334
0131-002,2018,9,2,8,406,357,763,568
0131-002,2018,9,2,9,388,410,798,763
0131-002,2018,9,2,10,482,503,985,798
0131-002,2018,9,2,11,573,598,1171,985
0131-002,2018,9,2,12,630,605,1235,1171
0131-002,2018,9,2,13,662,575,1237,1235
0131-002,2018,9,2,14,725,643,1368,1237
0131-002,2018,9,2,15,672,725,1397,1368
0131-002,2018,9,2,16,773,765,1538,1397
0131-002,2018,9,2,17,845,781,1626,1538
0131-002,2018,9,2,18,895,764,1659,1626
0131-002,2018,9,2,19,743,666,1409,1659
0131-002,2018,9,2,20,491,564,1055,1409
0131-002,2018,9,2,21,467,487,954,1055
0131-002,2018,9,2,22,376,363,739,954
0131-002,2018,9,2,23,291,235,526,739
0131-002,2018,9,2,24,176,186,362,526
0131-002,2018,9,3,1,115,109,224,362
0131-002,2018,9,3,2,72,63,135,224
0131-002,2018,9,3,3,49,60,109,135
0131-002,2018,9,3,4,58,78,136,109
0131-002,2018,9,3,5,123,117,240,136
0131-002,2018,9,3,6,415,254,669,240
0131-002,2018,9,3,7,923,495,1418,669
0131-002,2018,9,3,8,1638,1035,2673,1418
0131-002,2018,9,3,9,1370,1155,2525,2673
0131-002,2018,9,3,10,969,909,1878,2525
0131-002,2018,9,3,11,928,913,1841,1878
0131-002,2018,9,3,12,889,844,1733,1841
0131-002,2018,9,3,13,817,837,1654,1733
0131-002,2018,9,3,14,825,879,1704,1654
0131-002,2018,9,3,15,970,1010,1980,1704
0131-002,2018,9,3,16,953,939,1892,1980
0131-002,2018,9,3,17,865,1014,1879,1892
0131-002,2018,9,3,18,892,1240,2132,1879
0131-002,2018,9,3,19,881,1099,1980,2132
0131-002,2018,9,3,20,556,859,1415,1980
0131-002,2018,9,3,21,451,679,1130,1415
0131-002,2018,9,3,22,349,432,781,1130
0131-002,2018,9,3,23,203,280,483,781
0131-002,2018,9,3,24,115,171,286,483
0131-002,2018,9,4,1,100,98,198,286
0131-002,2018,9,4,2,70,77,147,198
0131-002,2018,9,4,3,57,77,134,147
0131-002,2018,9,4,4,77,87,164,134
0131-002,2018,9,4,5,123,96,219,164
0131-002,2018,9,4,6,324,220,544,219
0131-002,2018,9,4,7,693,461,1154,544
0131-002,2018,9,4,8,1411,975,2386,1154
0131-002,2018,9,4,9,1147,1145,2292,2386
0131-002,2018,9,4,10,797,910,1707,2292
0131-002,2018,9,4,11,819,965,1784,1707
0131-002,2018,9,4,12,814,860,1674,1784
0131-002,2018,9,4,13,743,807,1550,1674
0131-002,2018,9,4,14,775,911,1686,1550
0131-002,2018,9,4,15,950,966,1916,1686
0131-002,2018,9,4,16,907,958,1865,1916
0131-002,2018,9,4,17,929,1034,1963,1865
0131-002,2018,9,4,18,1236,1179,2415,1963
0131-002,2018,9,4,19,1013,1056,2069,2415
0131-002,2018,9,4,20,733,785,1518,2069
0131-002,2018,9,4,21,515,632,1147,1518
0131-002,2018,9,4,22,377,413,790,1147
0131-002,2018,9,4,23,312,314,626,790
0131-002,2018,9,4,24,201,200,401,626
0131-002,2018,9,5,1,140,156,296,401
0131-002,2018,9,5,2,85,103,188,296
0131-002,2018,9,5,3,74,82,156,188
0131-002,2018,9,5,4,85,91,176,156
0131-002,2018,9,5,5,130,124,254,176
0131-002,2018,9,5,6,371,229,600,254
0131-002,2018,9,5,7,826,529,1355,600
0131-002,2018,9,5,8,1588,958,2546,1355
0131-002,2018,9,5,9,1393,1141,2534,2546
0131-002,2018,9,5,10,978,959,1937,2534
0131-002,2018,9,5,11,990,938,1928,1937
0131-002,2018,9,5,12,980,919,1899,1928
0131-002,2018,9,5,13,782,827,1609,1899
0131-002,2018,9,5,14,954,936,1890,1609
0131-002,2018,9,5,15,1024,1066,2090,1890
0131-002,2018,9,5,16,1043,1094,2137,2090
0131-002,2018,9,5,17,985,1109,2094,2137
0131-002,2018,9,5,18,1184,1373,2557,2094
0131-002,2018,9,5,19,1055,1067,2122,2557
0131-002,2018,9,5,20,655,779,1434,2122
0131-002,2018,9,5,21,525,586,1111,1434
0131-002,2018,9,5,22,380,431,811,1111
0131-002,2018,9,5,23,311,302,613,811
0131-002,2018,9,5,24,215,222,437,613
0131-002,2018,9,6,1,149,148,297,437
0131-002,2018,9,6,2,124,97,221,297
0131-002,2018,9,6,3,73,82,155,221
0131-002,2018,9,6,4,98,84,182,155
0131-002,2018,9,6,5,151,127,278,182
0131-002,2018,9,6,6,326,252,578,278
0131-002,2018,9,6,7,738,513,1251,578
0131-002,2018,9,6,8,1498,1049,2547,1251
0131-002,2018,9,6,9,1368,1341,2709,2547
0131-002,2018,9,6,10,944,1106,2050,2709
0131-002,2018,9,6,11,948,1106,2054,2050
0131-002,2018,9,6,12,817,1028,1845,2054
0131-002,2018,9,6,13,738,868,1606,1845
0131-002,2018,9,6,14,872,1017,1889,1606
0131-002,2018,9,6,15,900,1081,1981,1889
0131-002,2018,9,6,16,852,1067,1919,1981
0131-002,2018,9,6,17,902,1092,1994,1919
0131-002,2018,9,6,18,1272,1295,2567,1994
0131-002,2018,9,6,19,1102,1072,2174,2567
0131-002,2018,9,6,20,686,789,1475,2174
0131-002,2018,9,6,21,500,630,1130,1475
0131-002,2018,9,6,22,397,439,836,1130
0131-002,2018,9,6,23,255,301,556,836
0131-002,2018,9,6,24,185,214,399,556
0131-002,2018,9,7,1,132,151,283,399
0131-002,2018,9,7,2,98,86,184,283
0131-002,2018,9,7,3,60,86,146,184
0131-002,2018,9,7,4,66,99,165,146
0131-002,2018,9,7,5,127,107,234,165
0131-002,2018,9,7,6,326,250,576,234
0131-002,2018,9,7,7,675,479,1154,576
0131-002,2018,9,7,8,1383,999,2382,1154
0131-002,2018,9,7,9,1146,1115,2261,2382
0131-002,2018,9,7,10,851,966,1817,2261
0131-002,2018,9,7,11,858,1058,1916,1817
0131-002,2018,9,7,12,749,990,1739,1916
0131-002,2018,9,7,13,817,1067,1884,1739
0131-002,2018,9,7,14,777,1015,1792,1884
0131-002,2018,9,7,15,812,1136,1948,1792
0131-002,2018,9,7,16,845,1046,1891,1948
0131-002,2018,9,7,17,919,1117,2036,1891
0131-002,2018,9,7,18,1160,1365,2525,2036
0131-002,2018,9,7,19,1247,1297,2544,2525
0131-002,2018,9,7,20,817,944,1761,2544
0131-002,2018,9,7,21,607,693,1300,1761
0131-002,2018,9,7,22,455,486,941,1300
0131-002,2018,9,7,23,332,367,699,941
0131-002,2018,9,7,24,218,250,468,699
0131-002,2018,9,8,1,175,176,351,468
0131-002,2018,9,8,2,116,128,244,351
0131-002,2018,9,8,3,89,107,196,244
0131-002,2018,9,8,4,107,116,223,196
0131-002,2018,9,8,5,127,138,265,223
0131-002,2018,9,8,6,306,293,599,265
0131-002,2018,9,8,7,561,465,1026,599
0131-002,2018,9,8,8,847,663,1510,1026
0131-002,2018,9,8,9,985,832,1817,1510
0131-002,2018,9,8,10,1034,889,1923,1817
0131-002,2018,9,8,11,1090,919,2009,1923
0131-002,2018,9,8,12,1551,779,2330,2009
0131-002,2018,9,8,13,1177,787,1964,2330
0131-002,2018,9,8,14,1048,795,1843,1964
0131-002,2018,9,8,15,1001,817,1818,1843
0131-002,2018,9,8,16,939,899,1838,1818
0131-002,2018,9,8,17,943,856,1799,1838
0131-002,2018,9,8,18,1058,1253,2311,1799
0131-002,2018,9,8,19,1007,910,1917,2311
0131-002,2018,9,8,20,781,736,1517,1917
0131-002,2018,9,8,21,573,546,1119,1517
0131-002,2018,9,8,22,402,360,762,1119
0131-002,2018,9,8,23,294,300,594,762
0131-002,2018,9,8,24,192,231,423,594
0131-002,2018,9,9,1,195,138,333,423
0131-002,2018,9,9,2,99,115,214,333
0131-002,2018,9,9,3,86,80,166,214
0131-002,2018,9,9,4,75,82,157,166
0131-002,2018,9,9,5,88,83,171,157
0131-002,2018,9,9,6,165,166,331,171
0131-002,2018,9,9,7,318,307,625,331
0131-002,2018,9,9,8,460,447,907,625
0131-002,2018,9,9,9,502,484,986,907
0131-002,2018,9,9,10,546,510,1056,986
0131-002,2018,9,9,11,616,619,1235,1056
0131-002,2018,9,9,12,632,573,1205,1235
0131-002,2018,9,9,13,620,598,1218,1205
0131-002,2018,9,9,14,682,672,1354,1218
0131-002,2018,9,9,15,643,681,1324,1354
0131-002,2018,9,9,16,822,741,1563,1324
0131-002,2018,9,9,17,930,738,1668,1563
0131-002,2018,9,9,18,969,758,1727,1668
0131-002,2018,9,9,19,1053,687,1740,1727
0131-002,2018,9,9,20,890,635,1525,1740
0131-002,2018,9,9,21,797,516,1313,1525
0131-002,2018,9,9,22,628,395,1023,1313
0131-002,2018,9,9,23,367,261,628,1023
0131-002,2018,9,9,24,245,156,401,628
0131-002,2018,9,10,1,139,102,241,401
0131-002,2018,9,10,2,81,69,150,241
0131-002,2018,9,10,3,52,64,116,150
0131-002,2018,9,10,4,60,60,120,116
0131-002,2018,9,10,5,130,111,241,120
0131-002,2018,9,10,6,383,279,662,241
0131-002,2018,9,10,7,911,544,1455,662
0131-002,2018,9,10,8,1662,1003,2665,1455
0131-002,2018,9,10,9,1644,1152,2796,2665
0131-002,2018,9,10,10,1143,944,2087,2796
0131-002,2018,9,10,11,977,1001,1978,2087
0131-002,2018,9,10,12,932,997,1929,1978
0131-002,2018,9,10,13,702,889,1591,1929
0131-002,2018,9,10,14,751,1021,1772,1591
0131-002,2018,9,10,15,785,1101,1886,1772
0131-002,2018,9,10,16,817,1031,1848,1886
0131-002,2018,9,10,17,894,1073,1967,1848
0131-002,2018,9,10,18,1042,1256,2298,1967
0131-002,2018,9,10,19,1021,1047,2068,2298
0131-002,2018,9,10,20,696,846,1542,2068
0131-002,2018,9,10,21,520,690,1210,1542
0131-002,2018,9,10,22,413,448,861,1210
0131-002,2018,9,10,23,261,312,573,861
0131-002,2018,9,10,24,164,194,358,573
0131-002,2018,9,11,1,133,144,277,358
0131-002,2018,9,11,2,88,97,185,277
0131-002,2018,9,11,3,65,80,145,185
0131-002,2018,9,11,4,66,99,165,145
0131-002,2018,9,11,5,104,133,237,165
0131-002,2018,9,11,6,351,249,600,237
0131-002,2018,9,11,7,790,522,1312,600
0131-002,2018,9,11,8,1726,972,2698,1312
0131-002,2018,9,11,9,1459,1192,2651,2698
0131-002,2018,9,11,10,993,1023,2016,2651
0131-002,2018,9,11,11,932,1051,1983,2016
0131-002,2018,9,11,12,804,995,1799,1983
0131-002,2018,9,11,13,775,903,1678,1799
0131-002,2018,9,11,14,829,976,1805,1678
0131-002,2018,9,11,15,914,1119,2033,1805
0131-002,2018,9,11,16,859,1136,1995,2033
0131-002,2018,9,11,17,924,1112,2036,1995
0131-002,2018,9,11,18,1027,1353,2380,2036
0131-002,2018,9,11,19,1026,1076,2102,2380
0131-002,2018,9,11,20,721,810,1531,2102
0131-002,2018,9,11,21,505,630,1135,1531
0131-002,2018,9,11,22,384,459,843,1135
0131-002,2018,9,11,23,301,325,626,843
0131-002,2018,9,11,24,191,191,382,626
0131-002,2018,9,12,1,148,159,307,382
0131-002,2018,9,12,2,84,107,191,307
0131-002,2018,9,12,3,69,82,151,191
0131-002,2018,9,12,4,65,87,152,151
0131-002,2018,9,12,5,125,126,251,152
0131-002,2018,9,12,6,349,259,608,251
0131-002,2018,9,12,7,775,517,1292,608
0131-002,2018,9,12,8,1433,1004,2437,1292
0131-002,2018,9,12,9,1311,1100,2411,2437
0131-002,2018,9,12,10,980,1045,2025,2411
0131-002,2018,9,12,11,859,1040,1899,2025
0131-002,2018,9,12,12,795,969,1764,1899
0131-002,2018,9,12,13,701,867,1568,1764
0131-002,2018,9,12,14,831,986,1817,1568
0131-002,2018,9,12,15,901,1092,1993,1817
0131-002,2018,9,12,16,917,1067,1984,1993
0131-002,2018,9,12,17,884,1069,1953,1984
0131-002,2018,9,12,18,1059,1443,2502,1953
0131-002,2018,9,12,19,1074,1108,2182,2502
0131-002,2018,9,12,20,706,818,1524,2182
0131-002,2018,9,12,21,504,624,1128,1524
0131-002,2018,9,12,22,418,453,871,1128
0131-002,2018,9,12,23,266,320,586,871
0131-002,2018,9,12,24,188,192,380,586
0131-002,2018,9,13,1,156,145,301,380
0131-002,2018,9,13,2,86,110,196,301
0131-002,2018,9,13,3,70,85,155,196
0131-002,2018,9,13,4,80,101,181,155
0131-002,2018,9,13,5,120,126,246,181
0131-002,2018,9,13,6,355,254,609,246
0131-002,2018,9,13,7,732,503,1235,609
0131-002,2018,9,13,8,1506,1001,2507,1235
0131-002,2018,9,13,9,1214,1186,2400,2507
0131-002,2018,9,13,10,858,978,1836,2400
0131-002,2018,9,13,11,898,1055,1953,1836
0131-002,2018,9,13,12,890,982,1872,1953
0131-002,2018,9,13,13,693,932,1625,1872
0131-002,2018,9,13,14,828,971,1799,1625
0131-002,2018,9,13,15,929,1159,2088,1799
0131-002,2018,9,13,16,907,1135,2042,2088
0131-002,2018,9,13,17,938,1088,2026,2042
0131-002,2018,9,13,18,1045,1254,2299,2026
0131-002,2018,9,13,19,1055,1093,2148,2299
0131-002,2018,9,13,20,775,896,1671,2148
0131-002,2018,9,13,21,547,685,1232,1671
0131-002,2018,9,13,22,484,497,981,1232
0131-002,2018,9,13,23,327,299,626,981
0131-002,2018,9,13,24,200,218,418,626
0131-002,2018,9,14,1,136,152,288,418
0131-002,2018,9,14,2,108,103,211,288
0131-002,2018,9,14,3,81,80,161,211
0131-002,2018,9,14,4,68,110,178,161
0131-002,2018,9,14,5,133,130,263,178
0131-002,2018,9,14,6,339,269,608,263
0131-002,2018,9,14,7,753,475,1228,608
0131-002,2018,9,14,8,1445,1015,2460,1228
0131-002,2018,9,14,9,1257,1281,2538,2460
0131-002,2018,9,14,10,925,1023,1948,2538
0131-002,2018,9,14,11,921,1110,2031,1948
0131-002,2018,9,14,12,911,956,1867,2031
0131-002,2018,9,14,13,768,931,1699,1867
0131-002,2018,9,14,14,926,995,1921,1699
0131-002,2018,9,14,15,952,1155,2107,1921
0131-002,2018,9,14,16,969,1143,2112,2107
0131-002,2018,9,14,17,1005,1126,2131,2112
0131-002,2018,9,14,18,1135,1515,2650,2131
0131-002,2018,9,14,19,1306,1375,2681,2650
0131-002,2018,9,14,20,856,951,1807,2681
0131-002,2018,9,14,21,594,839,1433,1807
0131-002,2018,9,14,22,444,514,958,1433
0131-002,2018,9,14,23,340,320,660,958
0131-002,2018,9,14,24,239,233,472,660
0131-002,2018,9,15,1,156,160,316,472
0131-002,2018,9,15,2,101,136,237,316
0131-002,2018,9,15,3,88,110,198,237
0131-002,2018,9,15,4,96,87,183,198
0131-002,2018,9,15,5,119,144,263,183
0131-002,2018,9,15,6,297,256,553,263
0131-002,2018,9,15,7,470,402,872,553
0131-002,2018,9,15,8,740,700,1440,872
0131-002,2018,9,15,9,741,888,1629,1440
0131-002,2018,9,15,10,790,955,1745,1629
0131-002,2018,9,15,11,898,1044,1942,1745
0131-002,2018,9,15,12,848,980,1828,1942
0131-002,2018,9,15,13,830,933,1763,1828
0131-002,2018,9,15,14,805,801,1606,1763
0131-002,2018,9,15,15,830,790,1620,1606
0131-002,2018,9,15,16,879,881,1760,1620
0131-002,2018,9,15,17,885,940,1825,1760
0131-002,2018,9,15,18,978,1049,2027,1825
0131-002,2018,9,15,19,840,850,1690,2027
0131-002,2018,9,15,20,650,585,1235,1690
0131-002,2018,9,15,21,463,463,926,1235
0131-002,2018,9,15,22,312,390,702,926
0131-002,2018,9,15,23,273,264,537,702
0131-002,2018,9,15,24,190,204,394,537
0131-002,2018,9,16,1,157,147,304,394
0131-002,2018,9,16,2,127,117,244,304
0131-002,2018,9,16,3,96,82,178,244
0131-002,2018,9,16,4,83,72,155,178
0131-002,2018,9,16,5,93,87,180,155
0131-002,2018,9,16,6,187,168,355,180
0131-002,2018,9,16,7,271,270,541,355
0131-002,2018,9,16,8,376,441,817,541
0131-002,2018,9,16,9,400,543,943,817
0131-002,2018,9,16,10,426,562,988,943
0131-002,2018,9,16,11,539,625,1164,988
0131-002,2018,9,16,12,552,625,1177,1164
0131-002,2018,9,16,13,589,667,1256,1177
0131-002,2018,9,16,14,664,706,1370,1256
0131-002,2018,9,16,15,712,746,1458,1370
0131-002,2018,9,16,16,797,723,1520,1458
0131-002,2018,9,16,17,838,756,1594,1520
0131-002,2018,9,16,18,901,812,1713,1594
0131-002,2018,9,16,19,899,630,1529,1713
0131-002,2018,9,16,20,658,536,1194,1529
0131-002,2018,9,16,21,513,457,970,1194
0131-002,2018,9,16,22,387,322,709,970
0131-002,2018,9,16,23,285,239,524,709
0131-002,2018,9,16,24,196,165,361,524
0131-002,2018,9,17,1,121,99,220,361
0131-002,2018,9,17,2,83,32,115,220
0131-002,2018,9,17,3,54,51,105,115
0131-002,2018,9,17,4,72,104,176,105
0131-002,2018,9,17,5,119,136,255,176
0131-002,2018,9,17,6,403,264,667,255
0131-002,2018,9,17,7,906,549,1455,667
0131-002,2018,9,17,8,1582,1074,2656,1455
0131-002,2018,9,17,9,1291,1109,2400,2656
0131-002,2018,9,17,10,879,942,1821,2400
0131-002,2018,9,17,11,838,978,1816,1821
0131-002,2018,9,17,12,820,942,1762,1816
0131-002,2018,9,17,13,783,846,1629,1762
0131-002,2018,9,17,14,957,915,1872,1629
0131-002,2018,9,17,15,1072,1050,2122,1872
0131-002,2018,9,17,16,1021,1096,2117,2122
0131-002,2018,9,17,17,908,1146,2054,2117
0131-002,2018,9,17,18,1000,1181,2181,2054
0131-002,2018,9,17,19,986,1051,2037,2181
0131-002,2018,9,17,20,732,848,1580,2037
0131-002,2018,9,17,21,531,699,1230,1580
0131-002,2018,9,17,22,461,521,982,1230
0131-002,2018,9,17,23,310,301,611,982
0131-002,2018,9,17,24,184,207,391,611
0131-002,2018,9,18,1,139,139,278,391
0131-002,2018,9,18,2,91,96,187,278
0131-002,2018,9,18,3,72,86,158,187
0131-002,2018,9,18,4,89,94,183,158
0131-002,2018,9,18,5,123,150,273,183
0131-002,2018,9,18,6,348,252,600,273
0131-002,2018,9,18,7,745,531,1276,600
0131-002,2018,9,18,8,1584,1008,2592,1276
0131-002,2018,9,18,9,1364,1105,2469,2592
0131-002,2018,9,18,10,935,1042,1977,2469
0131-002,2018,9,18,11,1008,1096,2104,1977
0131-002,2018,9,18,12,949,989,1938,2104
0131-002,2018,9,18,13,819,868,1687,1938
0131-002,2018,9,18,14,876,1043,1919,1687
0131-002,2018,9,18,15,965,1145,2110,1919
0131-002,2018,9,18,16,931,1038,1969,2110
0131-002,2018,9,18,17,982,1069,2051,1969
0131-002,2018,9,18,18,1056,1289,2345,2051
0131-002,2018,9,18,19,1073,1103,2176,2345
0131-002,2018,9,18,20,753,834,1587,2176
0131-002,2018,9,18,21,524,729,1253,1587
0131-002,2018,9,18,22,467,476,943,1253
0131-002,2018,9,18,23,301,364,665,943
0131-002,2018,9,18,24,210,217,427,665
0131-002,2018,9,19,1,148,139,287,427
0131-002,2018,9,19,2,123,107,230,287
0131-002,2018,9,19,3,76,92,168,230
0131-002,2018,9,19,4,88,100,188,168
0131-002,2018,9,19,5,129,133,262,188
0131-002,2018,9,19,6,368,259,627,262
0131-002,2018,9,19,7,787,510,1297,627
0131-002,2018,9,19,8,1584,1015,2599,1297
0131-002,2018,9,19,9,1299,1147,2446,2599
0131-002,2018,9,19,10,919,1041,1960,2446
0131-002,2018,9,19,11,940,1195,2135,1960
0131-002,2018,9,19,12,939,1148,2087,2135
0131-002,2018,9,19,13,787,962,1749,2087
0131-002,2018,9,19,14,947,995,1942,1749
0131-002,2018,9,19,15,971,1190,2161,1942
0131-002,2018,9,19,16,977,1103,2080,2161
0131-002,2018,9,19,17,947,1233,2180,2080
0131-002,2018,9,19,18,1104,1449,2553,2180
0131-002,2018,9,19,19,1162,1195,2357,2553
0131-002,2018,9,19,20,800,813,1613,2357
0131-002,2018,9,19,21,541,699,1240,1613
0131-002,2018,9,19,22,462,496,958,1240
0131-002,2018,9,19,23,333,362,695,958
0131-002,2018,9,19,24,242,245,487,695
0131-002,2018,9,20,1,129,170,299,487
0131-002,2018,9,20,2,114,118,232,299
0131-002,2018,9,20,3,75,96,171,232
0131-002,2018,9,20,4,73,93,166,171
0131-002,2018,9,20,5,133,118,251,166
0131-002,2018,9,20,6,293,249,542,251
0131-002,2018,9,20,7,688,506,1194,542
0131-002,2018,9,20,8,1437,1074,2511,1194
0131-002,2018,9,20,9,1209,1307,2516,2511
0131-002,2018,9,20,10,961,1059,2020,2516
0131-002,2018,9,20,11,992,1129,2121,2020
0131-002,2018,9,20,12,864,1120,1984,2121
0131-002,2018,9,20,13,837,1020,1857,1984
0131-002,2018,9,20,14,953,1105,2058,1857
