Date,Weekday,Time,Traffic
2014-10-03,6 ,23,583
2014-10-04,7 ,0,390
2014-10-04,7 ,1,309
2014-10-04,7 ,2,211
2014-10-04,7 ,3,177
2014-10-04,7 ,4,192
2014-10-04,7 ,5,325
2014-10-04,7 ,6,597
2014-10-04,7 ,7,968
2014-10-04,7 ,8,1263
2014-10-04,7 ,9,1573
2014-10-04,7 ,10,1631
2014-10-04,7 ,11,1776
2014-10-04,7 ,12,1862
2014-10-04,7 ,13,1980
2014-10-04,7 ,14,1888
2014-10-04,7 ,15,2337
2014-10-04,7 ,16,2462
2014-10-04,7 ,17,2436
2014-10-04,7 ,18,2339
2014-10-04,7 ,19,2235
2014-10-04,7 ,20,2052
2014-10-04,7 ,21,1740
2014-10-04,7 ,22,1155
2014-10-04,7 ,23,749
2014-10-05,1 ,0,420
2014-10-05,1 ,1,262
2014-10-05,1 ,2,199
2014-10-05,1 ,3,155
2014-10-05,1 ,4,146
2014-10-05,1 ,5,226
2014-10-05,1 ,6,358
2014-10-05,1 ,7,575
2014-10-05,1 ,8,831
2014-10-05,1 ,9,1255
2014-10-05,1 ,10,1464
2014-10-05,1 ,11,1544
2014-10-05,1 ,12,1876
2014-10-05,1 ,13,2111
2014-10-05,1 ,14,2347
2014-10-05,1 ,15,2511
2014-10-05,1 ,16,2469
2014-10-05,1 ,17,2436
2014-10-05,1 ,18,2313
2014-10-05,1 ,19,2026
2014-10-05,1 ,20,1988
2014-10-05,1 ,21,1425
2014-10-05,1 ,22,973
2014-10-05,1 ,23,538
2014-10-06,2 ,0,335
2014-10-06,2 ,1,204
2014-10-06,2 ,2,164
2014-10-06,2 ,3,160
2014-10-06,2 ,4,207
2014-10-06,2 ,5,418
2014-10-06,2 ,6,929
2014-10-06,2 ,7,1630
2014-10-06,2 ,8,1985
2014-10-06,2 ,9,1822
2014-10-06,2 ,10,1818
2014-10-06,2 ,11,1828
2014-10-06,2 ,12,1675
2014-10-06,2 ,13,1884
2014-10-06,2 ,14,2154
2014-10-06,2 ,15,2177
2014-10-06,2 ,16,2204
2014-10-06,2 ,17,2354
2014-10-06,2 ,18,2038
2014-10-06,2 ,19,2178
2014-10-06,2 ,20,1584
2014-10-06,2 ,21,1375
2014-10-06,2 ,22,922
2014-10-06,2 ,23,519
2014-10-07,3 ,0,334
2014-10-07,3 ,1,280
2014-10-07,3 ,2,221
2014-10-07,3 ,3,210
2014-10-07,3 ,4,227
2014-10-07,3 ,5,435
2014-10-07,3 ,6,902
2014-10-07,3 ,7,1633
2014-10-07,3 ,8,1989
2014-10-07,3 ,9,1769
2014-10-07,3 ,10,1803
2014-10-07,3 ,11,1646
2014-10-07,3 ,12,1744
2014-10-07,3 ,13,1927
2014-10-07,3 ,14,2149
2014-10-07,3 ,15,2132
2014-10-07,3 ,16,2338
2014-10-07,3 ,17,2257
2014-10-07,3 ,18,2075
2014-10-07,3 ,19,2171
2014-10-07,3 ,20,1694
2014-10-07,3 ,21,1502
2014-10-07,3 ,22,1000
2014-10-07,3 ,23,529
2014-10-08,4 ,0,350
2014-10-08,4 ,1,279
2014-10-08,4 ,2,212
2014-10-08,4 ,3,220
2014-10-08,4 ,4,217
2014-10-08,4 ,5,426
2014-10-08,4 ,6,873
2014-10-08,4 ,7,1554
2014-10-08,4 ,8,2009
2014-10-08,4 ,9,1815
2014-10-08,4 ,10,1845
2014-10-08,4 ,11,1756
2014-10-08,4 ,12,1758
2014-10-08,4 ,13,1993
2014-10-08,4 ,14,2238
2014-10-08,4 ,15,2281
2014-10-08,4 ,16,2378
2014-10-08,4 ,17,2400
2014-10-08,4 ,18,1936
2014-10-08,4 ,19,2136
2014-10-08,4 ,20,2056
2014-10-08,4 ,21,1651
2014-10-08,4 ,22,1130
2014-10-08,4 ,23,633
2014-10-09,5 ,0,468
2014-10-09,5 ,1,338
2014-10-09,5 ,2,260
2014-10-09,5 ,3,250
2014-10-09,5 ,4,248
2014-10-09,5 ,5,402
2014-10-09,5 ,6,722
2014-10-09,5 ,7,1019
2014-10-09,5 ,8,1207
2014-10-09,5 ,9,1475
2014-10-09,5 ,10,1536
2014-10-09,5 ,11,1714
2014-10-09,5 ,12,1711
2014-10-09,5 ,13,1875
2014-10-09,5 ,14,2221
2014-10-09,5 ,15,2391
2014-10-09,5 ,16,2359
2014-10-09,5 ,17,2238
2014-10-09,5 ,18,1992
2014-10-09,5 ,19,2284
2014-10-09,5 ,20,1997
2014-10-09,5 ,21,1609
2014-10-09,5 ,22,989
2014-10-09,5 ,23,574
2014-10-10,6 ,0,328
2014-10-10,6 ,1,221
2014-10-10,6 ,2,174
2014-10-10,6 ,3,179
2014-10-10,6 ,4,210
2014-10-10,6 ,5,398
2014-10-10,6 ,6,839
2014-10-10,6 ,7,1554
2014-10-10,6 ,8,1812
2014-10-10,6 ,9,1790
2014-10-10,6 ,10,1868
2014-10-10,6 ,11,1897
2014-10-10,6 ,12,1749
2014-10-10,6 ,13,2040
2014-10-10,6 ,14,2223
2014-10-10,6 ,15,2311
2014-10-10,6 ,16,2344
2014-10-10,6 ,17,2389
2014-10-10,6 ,18,1870
2014-10-10,6 ,19,2080
2014-10-10,6 ,20,2012
2014-10-10,6 ,21,1605
2014-10-10,6 ,22,1086
2014-10-10,6 ,23,716
2014-10-11,7 ,0,455
2014-10-11,7 ,1,313
2014-10-11,7 ,2,252
2014-10-11,7 ,3,226
2014-10-11,7 ,4,249
2014-10-11,7 ,5,376
2014-10-11,7 ,6,767
2014-10-11,7 ,7,1088
2014-10-11,7 ,8,1427
2014-10-11,7 ,9,1729
2014-10-11,7 ,10,1655
2014-10-11,7 ,11,1669
2014-10-11,7 ,12,1952
2014-10-11,7 ,13,1912
2014-10-11,7 ,14,2041
2014-10-11,7 ,15,1916
2014-10-11,7 ,16,2179
2014-10-11,7 ,17,2404
2014-10-11,7 ,18,2378
2014-10-11,7 ,19,2178
2014-10-11,7 ,20,2081
2014-10-11,7 ,21,1493
2014-10-11,7 ,22,995
2014-10-11,7 ,23,598
2014-10-12,1 ,0,412
2014-10-12,1 ,1,263
2014-10-12,1 ,2,198
2014-10-12,1 ,3,178
2014-10-12,1 ,4,149
2014-10-12,1 ,5,245
2014-10-12,1 ,6,403
2014-10-12,1 ,7,676
2014-10-12,1 ,8,920
2014-10-12,1 ,9,1268
2014-10-12,1 ,10,1427
2014-10-12,1 ,11,1553
2014-10-12,1 ,12,1760
2014-10-12,1 ,13,1990
2014-10-12,1 ,14,2157
2014-10-12,1 ,15,2394
2014-10-12,1 ,16,2360
2014-10-12,1 ,17,2293
2014-10-12,1 ,18,2360
2014-10-12,1 ,19,2197
2014-10-12,1 ,20,2095
2014-10-12,1 ,21,1593
2014-10-12,1 ,22,1151
2014-10-12,1 ,23,559
2014-10-13,2 ,0,323
2014-10-13,2 ,1,213
2014-10-13,2 ,2,158
2014-10-13,2 ,3,141
2014-10-13,2 ,4,198
2014-10-13,2 ,5,462
2014-10-13,2 ,6,912
2014-10-13,2 ,7,1715
2014-10-13,2 ,8,1963
2014-10-13,2 ,9,1859
2014-10-13,2 ,10,1795
2014-10-13,2 ,11,1747
2014-10-13,2 ,12,1780
2014-10-13,2 ,13,1951
2014-10-13,2 ,14,2137
2014-10-13,2 ,15,2245
2014-10-13,2 ,16,2306
2014-10-13,2 ,17,2397
2014-10-13,2 ,18,2015
2014-10-13,2 ,19,2153
2014-10-13,2 ,20,1526
2014-10-13,2 ,21,1346
2014-10-13,2 ,22,797
2014-10-13,2 ,23,523
2014-10-14,3 ,0,309
2014-10-14,3 ,1,265
2014-10-14,3 ,2,177
2014-10-14,3 ,3,204
2014-10-14,3 ,4,218
2014-10-14,3 ,5,461
2014-10-14,3 ,6,951
2014-10-14,3 ,7,1606
2014-10-14,3 ,8,1950
2014-10-14,3 ,9,1757
2014-10-14,3 ,10,1783
2014-10-14,3 ,11,1722
2014-10-14,3 ,12,1731
2014-10-14,3 ,13,2001
2014-10-14,3 ,14,2199
2014-10-14,3 ,15,2286
2014-10-14,3 ,16,2224
2014-10-14,3 ,17,2312
2014-10-14,3 ,18,1905
2014-10-14,3 ,19,2170
2014-10-14,3 ,20,1682
2014-10-14,3 ,21,1415
2014-10-14,3 ,22,925
2014-10-14,3 ,23,504
2014-10-15,4 ,0,355
2014-10-15,4 ,1,261
2014-10-15,4 ,2,196
2014-10-15,4 ,3,228
2014-10-15,4 ,4,217
2014-10-15,4 ,5,424
2014-10-15,4 ,6,892
2014-10-15,4 ,7,1613
2014-10-15,4 ,8,1866
2014-10-15,4 ,9,1747
2014-10-15,4 ,10,1793
2014-10-15,4 ,11,1723
2014-10-15,4 ,12,1673
2014-10-15,4 ,13,1956
2014-10-15,4 ,14,2206
2014-10-15,4 ,15,2327
2014-10-15,4 ,16,2371
2014-10-15,4 ,17,2317
2014-10-15,4 ,18,1947
2014-10-15,4 ,19,2154
2014-10-15,4 ,20,1668
2014-10-15,4 ,21,1474
2014-10-15,4 ,22,961
2014-10-15,4 ,23,521
2014-10-16,5 ,0,383
2014-10-16,5 ,1,268
2014-10-16,5 ,2,218
2014-10-16,5 ,3,226
2014-10-16,5 ,4,203
2014-10-16,5 ,5,473
2014-10-16,5 ,6,802
2014-10-16,5 ,7,1574
2014-10-16,5 ,8,1922
2014-10-16,5 ,9,1769
2014-10-16,5 ,10,1728
2014-10-16,5 ,11,1702
2014-10-16,5 ,12,1739
2014-10-16,5 ,13,1972
2014-10-16,5 ,14,2159
2014-10-16,5 ,15,2231
2014-10-16,5 ,16,2321
2014-10-16,5 ,17,2331
2014-10-16,5 ,18,1938
2014-10-16,5 ,19,2187
2014-10-16,5 ,20,1681
2014-10-16,5 ,21,1418
2014-10-16,5 ,22,870
2014-10-16,5 ,23,491
2014-10-17,6 ,0,370
2014-10-17,6 ,1,259
2014-10-17,6 ,2,231
2014-10-17,6 ,3,211
2014-10-17,6 ,4,241
2014-10-17,6 ,5,454
2014-10-17,6 ,6,891
2014-10-17,6 ,7,1607
2014-10-17,6 ,8,1999
2014-10-17,6 ,9,1811
2014-10-17,6 ,10,1797
2014-10-17,6 ,11,1813
2014-10-17,6 ,12,1720
2014-10-17,6 ,13,2024
2014-10-17,6 ,14,2099
2014-10-17,6 ,15,2387
2014-10-17,6 ,16,2431
2014-10-17,6 ,17,2272
2014-10-17,6 ,18,1831
2014-10-17,6 ,19,2133
2014-10-17,6 ,20,2226
2014-10-17,6 ,21,1808
2014-10-17,6 ,22,1096
2014-10-17,6 ,23,681
2014-10-18,7 ,0,495
2014-10-18,7 ,1,317
2014-10-18,7 ,2,257
2014-10-18,7 ,3,223
2014-10-18,7 ,4,242
2014-10-18,7 ,5,436
2014-10-18,7 ,6,732
2014-10-18,7 ,7,1032
2014-10-18,7 ,8,1452
2014-10-18,7 ,9,1720
2014-10-18,7 ,10,1669
2014-10-18,7 ,11,1840
2014-10-18,7 ,12,1874
2014-10-18,7 ,13,2041
2014-10-18,7 ,14,2211
2014-10-18,7 ,15,2351
2014-10-18,7 ,16,2378
2014-10-18,7 ,17,2316
2014-10-18,7 ,18,2293
2014-10-18,7 ,19,2268
2014-10-18,7 ,20,1917
2014-10-18,7 ,21,1597
2014-10-18,7 ,22,992
2014-10-18,7 ,23,624
2014-10-19,1 ,0,359
2014-10-19,1 ,1,266
2014-10-19,1 ,2,173
2014-10-19,1 ,3,169
2014-10-19,1 ,4,163
2014-10-19,1 ,5,240
2014-10-19,1 ,6,404
2014-10-19,1 ,7,555
2014-10-19,1 ,8,828
2014-10-19,1 ,9,1247
2014-10-19,1 ,10,1450
2014-10-19,1 ,11,1577
2014-10-19,1 ,12,1825
2014-10-19,1 ,13,1981
2014-10-19,1 ,14,2208
2014-10-19,1 ,15,2450
2014-10-19,1 ,16,2417
2014-10-19,1 ,17,2363
2014-10-19,1 ,18,2338
2014-10-19,1 ,19,2361
2014-10-19,1 ,20,2174
2014-10-19,1 ,21,1628
2014-10-19,1 ,22,1106
2014-10-19,1 ,23,636
2014-10-20,2 ,0,355
2014-10-20,2 ,1,251
2014-10-20,2 ,2,144
2014-10-20,2 ,3,143
2014-10-20,2 ,4,183
2014-10-20,2 ,5,369
2014-10-20,2 ,6,780
2014-10-20,2 ,7,1410
2014-10-20,2 ,8,1836
2014-10-20,2 ,9,1599
2014-10-20,2 ,10,1620
2014-10-20,2 ,11,1510
2014-10-20,2 ,12,1630
2014-10-20,2 ,13,1711
2014-10-20,2 ,14,1903
2014-10-20,2 ,15,1950
2014-10-20,2 ,16,1891
2014-10-20,2 ,17,2077
2014-10-20,2 ,18,1985
2014-10-20,2 ,19,1826
2014-10-20,2 ,20,1437
2014-10-20,2 ,21,1242
2014-10-20,2 ,22,614
2014-10-20,2 ,23,374
2014-10-21,3 ,0,291
2014-10-21,3 ,1,239
2014-10-21,3 ,2,210
2014-10-21,3 ,3,186
2014-10-21,3 ,4,216
2014-10-21,3 ,5,354
2014-10-21,3 ,6,743
2014-10-21,3 ,7,1419
2014-10-21,3 ,8,1783
2014-10-21,3 ,9,1596
2014-10-21,3 ,10,1416
2014-10-21,3 ,11,1427
2014-10-21,3 ,12,1559
2014-10-21,3 ,13,1769
2014-10-21,3 ,14,1738
2014-10-21,3 ,15,1820
2014-10-21,3 ,16,1961
2014-10-21,3 ,17,2086
2014-10-21,3 ,18,1670
2014-10-21,3 ,19,1707
2014-10-21,3 ,20,1075
2014-10-21,3 ,21,1052
2014-10-21,3 ,22,824
2014-10-21,3 ,23,449
2014-10-22,4 ,0,322
2014-10-22,4 ,1,260
2014-10-22,4 ,2,195
2014-10-22,4 ,3,203
2014-10-22,4 ,4,214
2014-10-22,4 ,5,351
2014-10-22,4 ,6,725
2014-10-22,4 ,7,1410
2014-10-22,4 ,8,1979
2014-10-22,4 ,9,1788
2014-10-22,4 ,10,1827
2014-10-22,4 ,11,1706
2014-10-22,4 ,12,1651
2014-10-22,4 ,13,1992
2014-10-22,4 ,14,2233
2014-10-22,4 ,15,2324
2014-10-22,4 ,16,2345
2014-10-22,4 ,17,2318
2014-10-22,4 ,18,1930
2014-10-22,4 ,19,2189
2014-10-22,4 ,20,1609
2014-10-22,4 ,21,1422
2014-10-22,4 ,22,932
2014-10-22,4 ,23,550
2014-10-23,5 ,0,380
2014-10-23,5 ,1,268
2014-10-23,5 ,2,215
2014-10-23,5 ,3,208
2014-10-23,5 ,4,223
2014-10-23,5 ,5,419
2014-10-23,5 ,6,903
2014-10-23,5 ,7,1556
2014-10-23,5 ,8,1984
2014-10-23,5 ,9,1727
2014-10-23,5 ,10,1752
2014-10-23,5 ,11,1746
2014-10-23,5 ,12,1678
2014-10-23,5 ,13,1950
2014-10-23,5 ,14,2221
2014-10-23,5 ,15,2347
2014-10-23,5 ,16,2392
2014-10-23,5 ,17,2321
2014-10-23,5 ,18,1870
2014-10-23,5 ,19,2186
2014-10-23,5 ,20,1678
2014-10-23,5 ,21,1462
2014-10-23,5 ,22,954
2014-10-23,5 ,23,606
2014-10-24,6 ,0,396
2014-10-24,6 ,1,314
2014-10-24,6 ,2,234
2014-10-24,6 ,3,222
2014-10-24,6 ,4,253
2014-10-24,6 ,5,452
2014-10-24,6 ,6,879
2014-10-24,6 ,7,1576
2014-10-24,6 ,8,1981
2014-10-24,6 ,9,1780
2014-10-24,6 ,10,1719
2014-10-24,6 ,11,1701
2014-10-24,6 ,12,1793
2014-10-24,6 ,13,1991
2014-10-24,6 ,14,2243
2014-10-24,6 ,15,2328
2014-10-24,6 ,16,2317
2014-10-24,6 ,17,2299
2014-10-24,6 ,18,1836
2014-10-24,6 ,19,2183
2014-10-24,6 ,20,2195
2014-10-24,6 ,21,1773
2014-10-24,6 ,22,1121
2014-10-24,6 ,23,691
2014-10-25,7 ,0,444
2014-10-25,7 ,1,344
2014-10-25,7 ,2,255
2014-10-25,7 ,3,257
2014-10-25,7 ,4,232
2014-10-25,7 ,5,401
2014-10-25,7 ,6,713
2014-10-25,7 ,7,1106
2014-10-25,7 ,8,1410
2014-10-25,7 ,9,1729
2014-10-25,7 ,10,1741
2014-10-25,7 ,11,1812
2014-10-25,7 ,12,1777
2014-10-25,7 ,13,1949
2014-10-25,7 ,14,2164
2014-10-25,7 ,15,2368
2014-10-25,7 ,16,2418
2014-10-25,7 ,17,2401
2014-10-25,7 ,18,2195
2014-10-25,7 ,19,2335
2014-10-25,7 ,20,2087
2014-10-25,7 ,21,1570
2014-10-25,7 ,22,913
2014-10-25,7 ,23,568
2014-10-26,1 ,0,375
2014-10-26,1 ,1,267
2014-10-26,1 ,2,165
2014-10-26,1 ,3,153
2014-10-26,1 ,4,178
2014-10-26,1 ,5,219
2014-10-26,1 ,6,403
2014-10-26,1 ,7,544
2014-10-26,1 ,8,859
2014-10-26,1 ,9,1241
2014-10-26,1 ,10,1368
2014-10-26,1 ,11,1482
2014-10-26,1 ,12,1772
2014-10-26,1 ,13,2038
2014-10-26,1 ,14,2384
2014-10-26,1 ,15,2491
2014-10-26,1 ,16,2420
2014-10-26,1 ,17,2343
2014-10-26,1 ,18,2319
2014-10-26,1 ,19,2257
2014-10-26,1 ,20,2047
2014-10-26,1 ,21,2155
2014-10-26,1 ,22,1205
2014-10-26,1 ,23,575
2014-10-27,2 ,0,294
2014-10-27,2 ,1,231
2014-10-27,2 ,2,162
2014-10-27,2 ,3,144
2014-10-27,2 ,4,215
2014-10-27,2 ,5,449
2014-10-27,2 ,6,910
2014-10-27,2 ,7,1667
2014-10-27,2 ,8,1915
2014-10-27,2 ,9,1747
2014-10-27,2 ,10,1794
2014-10-27,2 ,11,1753
2014-10-27,2 ,12,1813
2014-10-27,2 ,13,2030
2014-10-27,2 ,14,2187
2014-10-27,2 ,15,2305
2014-10-27,2 ,16,2353
2014-10-27,2 ,17,2415
2014-10-27,2 ,18,2067
2014-10-27,2 ,19,2122
2014-10-27,2 ,20,1573
2014-10-27,2 ,21,1370
2014-10-27,2 ,22,876
2014-10-27,2 ,23,504
2014-10-28,3 ,0,368
2014-10-28,3 ,1,272
2014-10-28,3 ,2,219
2014-10-28,3 ,3,222
2014-10-28,3 ,4,219
2014-10-28,3 ,5,453
2014-10-28,3 ,6,910
2014-10-28,3 ,7,1573
2014-10-28,3 ,8,1942
2014-10-28,3 ,9,1691
2014-10-28,3 ,10,1774
2014-10-28,3 ,11,1749
2014-10-28,3 ,12,1648
2014-10-28,3 ,13,2082
2014-10-28,3 ,14,2187
2014-10-28,3 ,15,2200
2014-10-28,3 ,16,2293
2014-10-28,3 ,17,2315
2014-10-28,3 ,18,2054
2014-10-28,3 ,19,2163
2014-10-28,3 ,20,1592
2014-10-28,3 ,21,1373
2014-10-28,3 ,22,939
2014-10-28,3 ,23,542
2014-10-29,4 ,0,346
2014-10-29,4 ,1,276
2014-10-29,4 ,2,227
2014-10-29,4 ,3,226
2014-10-29,4 ,4,218
2014-10-29,4 ,5,460
2014-10-29,4 ,6,852
2014-10-29,4 ,7,1575
2014-10-29,4 ,8,1899
2014-10-29,4 ,9,1801
2014-10-29,4 ,10,1771
2014-10-29,4 ,11,1755
2014-10-29,4 ,12,1643
2014-10-29,4 ,13,2007
2014-10-29,4 ,14,2218
2014-10-29,4 ,15,2320
2014-10-29,4 ,16,2390
2014-10-29,4 ,17,2343
2014-10-29,4 ,18,1942
2014-10-29,4 ,19,2125
2014-10-29,4 ,20,1588
2014-10-29,4 ,21,1414
2014-10-29,4 ,22,878
2014-10-29,4 ,23,595
2014-10-30,5 ,0,382
2014-10-30,5 ,1,266
2014-10-30,5 ,2,224
2014-10-30,5 ,3,192
2014-10-30,5 ,4,252
2014-10-30,5 ,5,441
2014-10-30,5 ,6,877
2014-10-30,5 ,7,1607
2014-10-30,5 ,8,1904
2014-10-30,5 ,9,1737
2014-10-30,5 ,10,1761
2014-10-30,5 ,11,1663
2014-10-30,5 ,12,1649
2014-10-30,5 ,13,2056
2014-10-30,5 ,14,2205
2014-10-30,5 ,15,2316
2014-10-30,5 ,16,2348
2014-10-30,5 ,17,2254
2014-10-30,5 ,18,1870
2014-10-30,5 ,19,2241
2014-10-30,5 ,20,1710
2014-10-30,5 ,21,1455
2014-10-30,5 ,22,904
2014-10-30,5 ,23,530
2014-10-31,6 ,0,347
2014-10-31,6 ,1,327
2014-10-31,6 ,2,215
2014-10-31,6 ,3,214
2014-10-31,6 ,4,224
2014-10-31,6 ,5,421
2014-10-31,6 ,6,906
2014-10-31,6 ,7,1535
2014-10-31,6 ,8,1998
2014-10-31,6 ,9,1778
2014-10-31,6 ,10,1839
2014-10-31,6 ,11,1805
2014-10-31,6 ,12,1855
2014-10-31,6 ,13,1921
2014-10-31,6 ,14,2116
2014-10-31,6 ,15,2196
2014-10-31,6 ,16,2219
2014-10-31,6 ,17,2193
2014-10-31,6 ,18,1842
2014-10-31,6 ,19,2129
2014-10-31,6 ,20,1785
2014-10-31,6 ,21,1576
2014-10-31,6 ,22,1019
2014-10-31,6 ,23,628
2014-11-01,7 ,0,464
2014-11-01,7 ,1,322
2014-11-01,7 ,2,263
2014-11-01,7 ,3,222
2014-11-01,7 ,4,233
2014-11-01,7 ,5,386
2014-11-01,7 ,6,594
2014-11-01,7 ,7,1006
2014-11-01,7 ,8,1333
2014-11-01,7 ,9,1619
2014-11-01,7 ,10,1761
2014-11-01,7 ,11,1832
2014-11-01,7 ,12,1944
2014-11-01,7 ,13,1951
2014-11-01,7 ,14,1815
2014-11-01,7 ,15,2303
2014-11-01,7 ,16,2309
2014-11-01,7 ,17,2330
2014-11-01,7 ,18,2338
2014-11-01,7 ,19,2054
2014-11-01,7 ,20,1615
2014-11-01,7 ,21,1365
2014-11-01,7 ,22,882
2014-11-01,7 ,23,568
2014-11-02,1 ,0,332
2014-11-02,1 ,1,282
2014-11-02,1 ,2,194
2014-11-02,1 ,3,152
2014-11-02,1 ,4,167
2014-11-02,1 ,5,228
2014-11-02,1 ,6,354
2014-11-02,1 ,7,558
2014-11-02,1 ,8,781
2014-11-02,1 ,9,1148
2014-11-02,1 ,10,1338
2014-11-02,1 ,11,1499
2014-11-02,1 ,12,1719
2014-11-02,1 ,13,2102
2014-11-02,1 ,14,2329
2014-11-02,1 ,15,2444
2014-11-02,1 ,16,2469
2014-11-02,1 ,17,2369
2014-11-02,1 ,18,2286
2014-11-02,1 ,19,2236
2014-11-02,1 ,20,1906
2014-11-02,1 ,21,1423
2014-11-02,1 ,22,793
2014-11-02,1 ,23,468
2014-11-03,2 ,0,243
2014-11-03,2 ,1,212
2014-11-03,2 ,2,148
2014-11-03,2 ,3,141
2014-11-03,2 ,4,187
2014-11-03,2 ,5,435
2014-11-03,2 ,6,920
2014-11-03,2 ,7,1683
2014-11-03,2 ,8,1901
2014-11-03,2 ,9,1813
2014-11-03,2 ,10,1893
2014-11-03,2 ,11,1714
2014-11-03,2 ,12,1773
2014-11-03,2 ,13,1956
2014-11-03,2 ,14,2229
2014-11-03,2 ,15,2298
2014-11-03,2 ,16,2341
2014-11-03,2 ,17,2397
2014-11-03,2 ,18,2111
2014-11-03,2 ,19,2109
2014-11-03,2 ,20,1599
2014-11-03,2 ,21,1339
2014-11-03,2 ,22,880
2014-11-03,2 ,23,504
2014-11-04,3 ,0,351
2014-11-04,3 ,1,291
2014-11-04,3 ,2,213
2014-11-04,3 ,3,210
2014-11-04,3 ,4,241
2014-11-04,3 ,5,431
2014-11-04,3 ,6,885
2014-11-04,3 ,7,1595
2014-11-04,3 ,8,1887
2014-11-04,3 ,9,1718
2014-11-04,3 ,10,1754
2014-11-04,3 ,11,1744
2014-11-04,3 ,12,1699
2014-11-04,3 ,13,1825
2014-11-04,3 ,14,2262
2014-11-04,3 ,15,2308
2014-11-04,3 ,16,2399
2014-11-04,3 ,17,2330
2014-11-04,3 ,18,2008
2014-11-04,3 ,19,2153
2014-11-04,3 ,20,1535
2014-11-04,3 ,21,1474
2014-11-04,3 ,22,922
2014-11-04,3 ,23,537
2014-11-05,4 ,0,364
2014-11-05,4 ,1,262
2014-11-05,4 ,2,215
2014-11-05,4 ,3,184
2014-11-05,4 ,4,232
2014-11-05,4 ,5,427
2014-11-05,4 ,6,896
2014-11-05,4 ,7,1570
2014-11-05,4 ,8,1900
2014-11-05,4 ,9,1799
2014-11-05,4 ,10,1754
2014-11-05,4 ,11,1820
2014-11-05,4 ,12,1658
2014-11-05,4 ,13,1944
2014-11-05,4 ,14,2221
2014-11-05,4 ,15,2319
2014-11-05,4 ,16,2374
2014-11-05,4 ,17,2300
2014-11-05,4 ,18,1993
2014-11-05,4 ,19,2157
2014-11-05,4 ,20,1603
2014-11-05,4 ,21,1424
2014-11-05,4 ,22,998
2014-11-05,4 ,23,532
2014-11-06,5 ,0,348
2014-11-06,5 ,1,263
2014-11-06,5 ,2,206
2014-11-06,5 ,3,202
2014-11-06,5 ,4,256
2014-11-06,5 ,5,442
2014-11-06,5 ,6,890
2014-11-06,5 ,7,1569
2014-11-06,5 ,8,1841
2014-11-06,5 ,9,1746
2014-11-06,5 ,10,1793
2014-11-06,5 ,11,1767
2014-11-06,5 ,12,1669
2014-11-06,5 ,13,2041
2014-11-06,5 ,14,2261
2014-11-06,5 ,15,2393
2014-11-06,5 ,16,2389
2014-11-06,5 ,17,2347
2014-11-06,5 ,18,2031
2014-11-06,5 ,19,2050
2014-11-06,5 ,20,1569
2014-11-06,5 ,21,1510
2014-11-06,5 ,22,906
2014-11-06,5 ,23,558
2014-11-07,6 ,0,337
2014-11-07,6 ,1,303
2014-11-07,6 ,2,203
2014-11-07,6 ,3,222
2014-11-07,6 ,4,263
2014-11-07,6 ,5,465
2014-11-07,6 ,6,876
2014-11-07,6 ,7,1584
2014-11-07,6 ,8,1915
2014-11-07,6 ,9,1745
2014-11-07,6 ,10,1779
2014-11-07,6 ,11,1809
2014-11-07,6 ,12,1755
2014-11-07,6 ,13,1846
2014-11-07,6 ,14,2147
2014-11-07,6 ,15,2266
2014-11-07,6 ,16,2296
2014-11-07,6 ,17,2241
2014-11-07,6 ,18,1898
2014-11-07,6 ,19,2218
2014-11-07,6 ,20,2002
2014-11-07,6 ,21,1890
2014-11-07,6 ,22,1125
2014-11-07,6 ,23,629
2014-11-08,7 ,0,441
2014-11-08,7 ,1,365
2014-11-08,7 ,2,245
2014-11-08,7 ,3,258
2014-11-08,7 ,4,266
2014-11-08,7 ,5,435
2014-11-08,7 ,6,730
2014-11-08,7 ,7,1031
2014-11-08,7 ,8,1375
2014-11-08,7 ,9,1769
2014-11-08,7 ,10,1721
2014-11-08,7 ,11,1805
2014-11-08,7 ,12,1925
2014-11-08,7 ,13,2118
2014-11-08,7 ,14,2225
2014-11-08,7 ,15,2365
2014-11-08,7 ,16,2437
2014-11-08,7 ,17,2385
2014-11-08,7 ,18,2401
2014-11-08,7 ,19,2156
2014-11-08,7 ,20,2039
2014-11-08,7 ,21,1492
2014-11-08,7 ,22,907
2014-11-08,7 ,23,513
2014-11-09,1 ,0,385
2014-11-09,1 ,1,227
2014-11-09,1 ,2,169
2014-11-09,1 ,3,136
2014-11-09,1 ,4,179
2014-11-09,1 ,5,268
2014-11-09,1 ,6,408
2014-11-09,1 ,7,583
2014-11-09,1 ,8,791
2014-11-09,1 ,9,1206
2014-11-09,1 ,10,1437
2014-11-09,1 ,11,1519
2014-11-09,1 ,12,1782
2014-11-09,1 ,13,2168
2014-11-09,1 ,14,2435
2014-11-09,1 ,15,2450
2014-11-09,1 ,16,2107
2014-11-09,1 ,17,2298
2014-11-09,1 ,18,2268
2014-11-09,1 ,19,2313
2014-11-09,1 ,20,2289
2014-11-09,1 ,21,2179
2014-11-09,1 ,22,1400
2014-11-09,1 ,23,588
2014-11-10,2 ,0,295
2014-11-10,2 ,1,214
2014-11-10,2 ,2,159
2014-11-10,2 ,3,134
2014-11-10,2 ,4,168
2014-11-10,2 ,5,440
